target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,sk_cue,sk_target,sk_word_combo,unrelated_sk_cue
podpísať,558.122879995526,647.614718755018,-0.49034091613096,-0.346847776776454,24.0184711733295,43.4438508637607,0.0973689483541594,0.147721015878932,30,39,6,5,25,32,25,33,0,0,1,0.96969696969697,30,39,6,5,25,32,25,33,0,0,1,0.96969696969697,25,32,89.4918387594922,0.143493139354507,sk,form,sign,formulár,podpísať,formulárpodpísať,mozog
podvod,603.65037500156,581.272291665745,-0.345207636310876,-0.450464842213804,30.5821892689526,29.8894245587318,0.10501105136044,0.0919319382571575,26,29,2,6,24,24,24,24,0,0,1,1,26,29,2,6,24,24,24,24,0,0,1,1,24,24,-22.3780833358154,-0.105257205902927,sk,conspiracy,fraud,konšpirácia,podvod,konšpiráciapodvod,limonáda
pohreb,564.117555561927,580.836282601112,-0.629764894719621,-0.580175222328077,16.6442940204979,42.6770189011569,0.067785011263349,0.0831897990522358,50,49,4,1,45,46,45,47,0,0,1,0.978723404255319,50,49,4,1,38,45,45,47,0,0,0.844444444444444,0.957446808510638,45,46,16.7187270391855,0.0495896723915439,sk,coffin,funeral,rakva,pohreb,rakvapohreb,umožniť
pojednávanie,831.842413800353,867.879405412595,0.305703857555454,0.534562287388888,55.7001260827188,48.1964444934747,0.139619413690379,0.142520938636125,34,41,1,3,29,37,29,38,0,0,1,0.973684210526316,34,41,1,3,28,34,29,38,0,0,0.96551724137931,0.894736842105263,29,37,36.0369916122424,0.228858429833434,sk,hearing,trial,vypočutie,pojednávanie,vypočutiepojednávanie,mrhať
pokaziť,558.539235296331,548.074333335514,-0.466362245597362,-0.628799844939696,55.7691212276542,29.104587150318,0.263533379489806,0.085875338690879,22,15,2,0,17,15,17,15,0,0,1,1,23,15,1,0,17,15,17,15,0,0,1,1,17,15,-10.464901960817,-0.162437599342334,sk,smash,break,rozbiť,pokaziť,rozbiťpokaziť,štadión
poker,647.246914910091,634.9410000343,-0.167925178031009,-0.285701735719417,38.3685834549961,26.6348898804922,0.157106344496209,0.115598969219717,50,34,6,4,47,25,47,27,0,0,1,0.925925925925926,53,34,3,4,36,27,47,27,0,0,0.765957446808511,1,47,25,-12.3059148757902,-0.117776557688408,sk,gambling,poker,gambling,poker,gamblingpoker,žalúdok
pokojný,601.380031242671,560.511000017982,-0.461635258927458,-0.6335911405982,45.3706890743163,53.2678056359708,0.144091412736894,0.14361151308519,37,39,7,7,32,33,32,33,0,0,1,1,36,38,8,8,32,33,32,33,0,0,1,1,32,33,-40.869031224689,-0.171955881670743,sk,quiet,calm,tichý,pokojný,tichýpokojný,frekvencia
pokračovať,548.242666674059,561.477999988722,-0.642772376858967,-0.520460152718637,31.1603953528646,27.6410228402412,0.0946995754842608,0.0948737940726624,28,23,7,4,24,20,24,20,0,0,1,1,28,23,7,4,24,20,24,20,0,0,1,1,24,20,13.2353333146633,0.12231222414033,sk,proceed,continue,postupovať,pokračovať,postupovaťpokračovať,skrinka
pokrm,664.486920021445,677.798030305895,-0.272168676796426,-0.164119372027689,49.9842291893443,28.5349000170261,0.131097445018646,0.0949718467669084,33,34,2,8,25,33,29,33,0,0,0.862068965517241,1,33,34,2,8,29,33,29,33,0,0,1,1,25,33,13.3111102844492,0.108049304768737,sk,food,meal,jedlo,pokrm,jedlopokrm,dobre
pokus,583.225500073019,545.046290326283,-0.502087704534236,-0.570269747364687,38.0601601424701,24.9874377811,0.111355846723536,0.0971488020936469,27,40,7,12,24,31,24,31,0,0,1,1,26,40,8,12,24,31,24,31,0,0,1,1,24,31,-38.179209746736,-0.0681820428304507,sk,try,attempt,vyskúšať,pokus,vyskúšaťpokus,tichý
poliklinika,721.384880016334,819.597499987887,-0.157108569248447,0.451501766923021,70.7257847288562,61.9823592629147,0.230788083915248,0.221483647937332,32,31,4,2,25,30,25,30,0,0,1,1,30,31,6,2,24,29,25,30,0,0,0.96,0.966666666666667,25,30,98.2126199715522,0.608610336171469,sk,hospital,clinic,nemocnica,poliklinika,nemocnicapoliklinika,pečiatka
politický,537.964560007459,585.189957445893,-0.671468667985045,-0.513918233367104,32.0833277729295,23.140631412023,0.0977630573769852,0.0772272519050284,28,50,6,2,25,47,25,47,0,0,1,1,28,50,6,2,25,46,25,47,0,0,1,0.978723404255319,25,47,47.2253974384336,0.15755043461794,sk,critical,political,kritický,politický,kritickýpolitický,motýľ
politik,592.366351387522,542.496066675985,-0.435959270224153,-0.685310636026575,43.7598822301131,17.2364710519904,0.157151286991734,0.0613795069991279,40,16,4,1,37,15,38,15,0,0,0.973684210526316,1,40,16,4,1,38,14,38,15,0,0,1,0.933333333333333,37,15,-49.8702847115366,-0.249351365802421,sk,policy,politician,politika,politik,politikapolitik,minimálny
politológia,798.190366678626,792.541589747556,0.133847182797618,0.248303999970872,47.7309514193049,34.521161450311,0.116150425856204,0.122559066821974,33,45,11,6,30,39,30,42,1,2,1,0.928571428571429,34,45,10,6,30,36,30,42,1,2,1,0.857142857142857,30,39,-5.64877693106962,0.114456817173254,sk,journalism,politics,žurnalistika,politológia,žurnalistikapolitológia,necht
poloha,519.202975009228,590.980391327799,-0.795785640915076,-0.520244272299701,18.4291038676457,31.276283801984,0.0549119358428997,0.0947022403037347,48,25,5,5,40,23,40,23,0,0,1,1,50,27,3,3,40,23,40,23,0,0,1,1,40,23,71.7774163185708,0.275541368615375,sk,place,location,miesto,poloha,miestopoloha,tvrdohlavý
poludnie,775.117919999656,738.16600002135,0.149631721473998,0.0539507201269877,59.319823442126,36.0738156219015,0.177699926675886,0.106386848292374,27,40,5,5,25,29,26,31,0,0,0.961538461538462,0.935483870967742,28,38,4,7,25,29,26,31,0,0,0.961538461538462,0.935483870967742,25,29,-36.9519199783056,-0.0956810013470101,sk,midnight,noon,polnoc,poludnie,polnocpoludnie,špión
pomoc,491.711619042866,591.349052625011,-0.859072921729019,-0.629780816862394,16.8088999012439,33.0992204504404,0.0689784949234995,0.0964899265839343,27,42,3,3,21,38,21,38,0,0,1,1,27,41,3,4,21,37,21,38,0,0,1,0.973684210526316,21,38,99.6374335821448,0.229292104866626,sk,support,assistance,podpora,pomoc,podporapomoc,práve
popis,541.662482789631,669.822363623699,-0.550075682781181,-0.223158904038941,27.9685700896719,55.3718478441312,0.134946340557994,0.251414736061053,31,33,4,4,29,33,29,33,0,0,1,1,32,34,3,3,28,33,29,33,0,0,0.96551724137931,1,29,33,128.159880834067,0.32691677874224,sk,profile,description,profil,popis,profilpopis,krajina
poprava,601.800093763774,583.975571471254,-0.459824642680114,-0.526434072284799,28.3113981594738,25.9600109050356,0.102287439652842,0.0857398999763121,35,34,13,6,32,28,32,28,0,1,1,1,36,34,12,6,24,26,32,28,0,1,0.75,0.928571428571429,32,28,-17.82452229252,-0.0666094296046842,sk,hanging,execution,obesenie,poprava,obeseniepoprava,generátor
poradiť,561.21834885192,602.492913026439,-0.705384844421198,-0.441652222479185,28.6268519463812,34.812239803201,0.0628444384023626,0.0940310976341894,46,26,3,1,44,23,44,23,1,0,1,1,46,26,3,1,44,19,44,23,1,0,1,0.826086956521739,43,23,41.274564174519,0.263732621942013,sk,advice,advise,rada,poradiť,radaporadiť,kura
poručík,617.514677452176,771.123527786882,-0.433153745143043,0.0939727201768543,29.0063264703561,66.2268974438821,0.0784901055776383,0.199621677619109,34,42,2,6,31,36,31,39,0,0,1,0.923076923076923,34,42,2,6,26,37,31,39,0,0,0.838709677419355,0.948717948717949,31,36,153.608850334706,0.527126465319897,sk,sergeant,lieutenant,seržant,poručík,seržantporučík,spevák
porážka,661.383499980653,613.881714281843,-0.339314755355458,-0.396274864697481,69.7191050162614,26.2496508209871,0.186789830820762,0.0939411137024977,10,39,1,7,8,35,8,35,0,0,1,1,10,38,1,8,7,35,8,35,0,0,0.875,1,8,35,-47.5017856988097,-0.0569601093420231,sk,victory,defeat,víťazstvo,porážka,víťazstvoporážka,tlačidlo
poskytnúť,599.549333311256,671.18793332763,-0.427544177228047,-0.226955107329344,25.6906833278222,42.9638268798765,0.140558920039709,0.118465936882585,15,38,3,3,12,30,12,30,0,0,1,1,15,38,3,3,12,29,12,30,0,0,1,0.966666666666667,12,30,71.6386000163739,0.200589069898704,sk,offer,give,ponúknuť,poskytnúť,ponúknuťposkytnúť,blesk
poskytnúť,599.549333311256,671.18793332763,-0.427544177228047,-0.226955107329344,25.6906833278222,42.9638268798765,0.140558920039709,0.118465936882585,15,38,3,3,12,30,12,30,0,0,1,1,15,38,3,3,12,29,12,30,0,0,1,0.966666666666667,12,30,71.6386000163739,0.200589069898704,sk,offer,give,ponúknuť,poskytnúť,ponúknuťposkytnúť,terminál
poskytnúť.1,598.106750022376,697.387236844326,-0.446038209348635,-0.216497934626077,34.5304786143206,44.930519793954,0.12963524214602,0.101556631929348,23,39,3,0,20,38,21,38,0,0,0.952380952380952,1,22,38,4,1,20,37,21,38,0,0,0.952380952380952,0.973684210526316,20,38,99.2804868219507,0.229540274722558,sk,enable,provide,umožniť,poskytnúť,umožniťposkytnúť,blesk
poskytnúť.1,598.106750022376,697.387236844326,-0.446038209348635,-0.216497934626077,34.5304786143206,44.930519793954,0.12963524214602,0.101556631929348,23,39,3,0,20,38,21,38,0,0,0.952380952380952,1,22,38,4,1,20,37,21,38,0,0,0.952380952380952,0.973684210526316,20,38,99.2804868219507,0.229540274722558,sk,enable,provide,umožniť,poskytnúť,umožniťposkytnúť,terminál
poslanie,666.806307700384,683.416184234408,-0.133097139103679,-0.173215649425822,49.1730833821977,48.9590477965349,0.219408792116903,0.127476760255701,28,39,3,7,26,38,26,38,0,0,1,1,28,39,3,7,26,38,26,38,0,0,1,1,26,38,16.6098765340238,-0.0401185103221437,sk,task,mission,úloha,poslanie,úlohaposlanie,mesiac
poslať,527.897555552895,574.581192279768,-0.700701631095365,-0.619841954448968,25.718665904297,36.9733898792912,0.0905375005573888,0.114694040999948,19,28,5,1,18,26,18,26,0,0,1,1,19,28,5,1,18,26,18,26,0,0,1,1,18,26,46.6836367268733,0.0808596766463968,sk,bring,send,priniesť,poslať,priniesťposlať,polnoc
posledný,551.178484864693,598.629049982118,-0.65740752965603,-0.493463552037668,30.2228763443483,53.151792873485,0.0805088686811892,0.146255496422962,37,24,6,3,33,20,33,20,0,0,1,1,37,24,6,3,32,20,33,20,0,0,0.96969696969697,1,33,20,47.450565117424,0.163943977618362,sk,first,last,prvý,posledný,prvýposledný,hniezdo
postaviť,625.215512867935,584.179130426486,-0.339514884499549,-0.55765596353278,34.2498441397339,30.3376154092455,0.104975753914046,0.112468169033014,43,26,7,2,39,23,39,23,0,0,1,1,43,26,7,2,38,23,39,23,0,0,0.974358974358974,1,39,23,-41.0363824414488,-0.218141079033231,sk,construction,build,výstavba,postaviť,výstavbapostaviť,fotoaparát
posteľ,542.576303022236,587.178424239335,-0.706351966427539,-0.576383215210486,19.1044337053446,37.5228177334001,0.0604555150519606,0.122766256199891,36,38,6,6,33,33,33,34,1,0,1,0.970588235294118,36,38,6,6,32,31,33,34,1,0,0.96969696969697,0.911764705882353,33,33,44.6021212170994,0.129968751217053,sk,sofa,bed,pohovka,posteľ,pohovkaposteľ,rezignácia
postoj,531.207296290007,579.115187495365,-0.720318033724846,-0.518335644712369,23.4207429786855,26.860262058768,0.063010041100867,0.102681733050254,33,20,3,4,27,16,27,16,1,0,1,1,32,20,4,4,26,16,27,16,1,0,0.962962962962963,1,27,16,47.9078912053579,0.201982389012478,sk,opinion,attitude,stanovisko,postoj,stanoviskopostoj,zoo
postup,529.628315830172,602.65655882045,-0.675899518066149,-0.404189949263812,32.9501970516679,41.0217741072226,0.0902624079740269,0.145695342562316,38,35,7,6,38,34,38,34,0,0,1,1,38,35,7,6,37,34,38,34,0,0,0.973684210526316,1,38,34,73.0282429902785,0.271709568802337,sk,process,procedure,proces,postup,procespostup,horúci
potkan,570.09538463523,614.297022724688,-0.55996418653009,-0.428445543153432,21.646939399526,20.4378647154199,0.09114320872544,0.0682849038985063,33,49,7,6,26,44,27,44,0,0,0.962962962962963,1,33,50,7,5,26,43,27,44,0,0,0.962962962962963,0.977272727272727,26,44,44.2016380894584,0.131518643376658,sk,mouse,rat,myš,potkan,myšpotkan,odmietnuť
potreba,592.51569236742,503.246210584365,-0.560667988708426,-0.701409881718103,83.0122940989557,26.9538735256368,0.24430966404584,0.0932189170162352,31,21,6,8,26,19,26,19,0,0,1,1,31,21,6,8,24,17,26,19,0,0,0.923076923076923,0.894736842105263,26,19,-89.2694817830549,-0.140741893009676,sk,necessary,need,nevyhnutný,potreba,nevyhnutnýpotreba,veľvyslanec
potvrdiť,538.033833322856,611.061538468526,-0.646991541116735,-0.48278453038733,24.5492054747755,39.6197376698349,0.0985269613742729,0.138693149478411,28,39,3,2,24,39,24,39,0,0,1,1,28,39,3,2,23,39,24,39,0,0,0.958333333333333,1,24,39,73.0277051456694,0.164207010729405,sk,confirmation,confirm,potvrdenie,potvrdiť,potvrdeniepotvrdiť,dôchodok
použitie,542.836124992785,646.221333358755,-0.613773625713721,-0.446352118786586,29.8469749922616,66.5255006848345,0.0821667190733431,0.178580270149068,28,15,7,4,24,12,24,12,0,0,1,1,29,15,6,4,24,11,24,12,0,0,1,0.916666666666667,24,12,103.385208365969,0.167421506927135,sk,apply,use,uplatniť,použitie,uplatniťpoužitie,žaba
povedať,532.905476194547,615.578160007497,-0.788456250061,-0.44323031517027,33.452540108621,53.0394148360945,0.0928943132344305,0.15031933382601,26,28,1,1,21,25,21,25,0,0,1,1,26,28,1,1,19,24,21,25,0,0,0.904761904761905,0.96,21,25,82.67268381295,0.34522593489073,sk,say,tell,hovoriť,povedať,hovoriťpovedať,dynastia
povesť,711.673766672068,685.213809515964,-0.0851196828861214,-0.0778030431737818,53.7884769777133,43.638308449931,0.192415366820953,0.122563452252274,36,45,3,9,30,42,30,42,0,0,1,1,36,46,3,8,30,41,30,42,0,0,1,0.976190476190476,30,42,-26.4599571561037,0.00731663971233958,sk,career,reputation,kariéra,povesť,kariérapovesť,unavený
povinnosť,531.434318230453,576.214600007799,-0.599850113905101,-0.522537743880547,31.1554438589055,51.346019404444,0.102867702294333,0.120010148930156,27,24,2,1,22,20,22,20,0,0,1,1,27,23,2,2,22,19,22,19,0,1,1,1,22,20,44.7802817773463,0.0773123700245542,sk,responsibility,duty,zodpovednosť,povinnosť,zodpovednosťpovinnosť,strelec
povrch,561.639315789549,563.199500010865,-0.701126664862029,-0.676619820170315,30.5859961245245,36.3666578181616,0.0857560419636891,0.101080220866165,41,33,7,8,38,26,39,26,0,0,0.974358974358974,1,43,34,5,7,39,26,39,26,0,0,1,1,38,26,1.56018422131638,0.0245068446917138,sk,layer,surface,vrstva,povrch,vrstvapovrch,silný
pozdraviť,617.227919996076,607.62166668555,-0.473268488592463,-0.350951650377128,29.8011868194654,43.5169595032331,0.0890093707209174,0.146002107244764,31,25,2,4,25,21,25,22,0,0,1,0.954545454545455,31,25,2,4,25,19,25,22,0,0,1,0.863636363636364,25,21,-9.60625331052552,0.122316838215336,sk,congratulate,greet,zablahoželať,pozdraviť,zablahoželaťpozdraviť,popol
pozoruhodný,766.994133327342,1014.50381250213,0.217380878767365,0.778502429502028,55.0927685523079,126.959255238521,0.142225427625513,0.400727992741865,47,22,8,6,45,16,45,17,0,0,1,0.941176470588235,48,23,7,5,45,16,45,17,0,0,1,0.941176470588235,45,16,247.509679174784,0.561121550734664,sk,exceptional,remarkable,výnimočný,pozoruhodný,výnimočnýpozoruhodný,lesba
pozícia,565.922833348944,668.38537038251,-0.628065874072356,-0.29873406468984,28.6054906394731,57.4297741693929,0.0883916317163788,0.150068992661234,19,28,2,7,18,27,18,27,0,1,1,1,19,28,2,7,18,27,18,27,0,1,1,1,18,27,102.462537033566,0.329331809382516,sk,status,position,postavenie,pozícia,postaveniepozícia,slobodný
počuť,590.903785695886,541.914249994016,-0.55097509016492,-0.663716575262196,89.5756705998203,34.2660597470417,0.236685001174421,0.107612237945094,15,17,2,1,14,12,14,12,0,0,1,1,15,17,2,1,14,12,14,12,0,0,1,1,14,12,-48.9895357018703,-0.112741485097277,sk,listen,hear,počúvať,počuť,počúvaťpočuť,okuliare
počítač,525.151357154487,445.81299999243,-0.793670049644287,-0.967649118771446,39.0090597740327,20.5895550034027,0.098285699985978,0.0404993130071524,17,13,5,1,14,11,14,12,0,0,1,0.916666666666667,17,13,5,1,14,12,14,12,0,0,1,1,14,11,-79.3383571620564,-0.173979069127159,sk,software,computer,softvér,počítač,softvérpočítač,vždy
poďakovať,646.100949996992,654.223111110316,-0.424565970433947,-0.181050310122439,77.6250324843181,79.0723518560976,0.216884485893277,0.231427977881795,22,20,5,1,20,18,20,18,0,0,1,1,21,20,6,1,20,14,20,18,0,0,1,0.777777777777778,20,18,8.1221611133235,0.243515660311509,sk,grateful,thank,vďačný,poďakovať,vďačnýpoďakovať,súmrak
požiadavka,570.088545477834,604.261117654409,-0.602399563801965,-0.569300076233787,22.991782062975,61.4491156675742,0.0689380805094363,0.137838497783517,40,21,3,10,33,17,33,17,0,0,1,1,40,21,3,10,33,16,33,17,0,0,1,0.941176470588235,33,17,34.1725721765752,0.0330994875681782,sk,demand,request,žiadosť,požiadavka,žiadosťpožiadavka,skontrolovať
prach,532.019846128186,631.934800005778,-0.647608768374893,-0.380283546622856,24.9273189941839,49.2489430597853,0.071756897108534,0.14267711978758,16,28,4,3,13,25,13,25,1,0,1,1,17,28,3,3,12,24,14,25,0,0,0.857142857142857,0.96,13,25,99.9149538775928,0.267325221752037,sk,ash,dust,popol,prach,popolprach,rieka
prasa,567.171475006919,592.278826073935,-0.676877743738351,-0.56927377170014,25.6654597334393,36.3762041213461,0.0849319914896964,0.0872045803990368,41,27,6,11,40,23,40,23,0,0,1,1,41,29,6,9,39,23,40,23,0,0,0.975,1,40,23,25.1073510670153,0.107603972038211,sk,cow,pig,krava,prasa,kravaprasa,kapacita
pravdepodobne,651.853233364457,850.53912500022,-0.105128807708772,0.258458006405815,29.1533279749188,88.2642340113768,0.101924770921282,0.25692884907858,31,27,8,2,30,24,30,24,0,0,1,1,31,27,8,2,29,24,30,24,0,0,0.966666666666667,1,30,24,198.685891635764,0.363586814114587,sk,maybe,probably,možno,pravdepodobne,možnopravdepodobne,manažment
pravdepodobný,763.901931056526,865.330769245372,0.254453870994118,0.366312237501167,41.9107563370956,70.7953559355842,0.16292112242325,0.144758410600491,35,31,8,7,29,26,29,28,0,0,1,0.928571428571429,35,31,8,7,29,27,29,28,0,0,1,0.964285714285714,29,26,101.428838188846,0.111858366507049,sk,probability,likely,pravdepodobnosť,pravdepodobný,pravdepodobnosťpravdepodobný,pozerať
prašný,742.12347826886,784.587961532389,-0.0732570572982204,0.235342436133285,43.0778413095491,40.522000476451,0.127512564961543,0.132791096766145,50,34,2,3,46,26,47,30,0,0,0.978723404255319,0.866666666666667,50,34,2,3,47,30,47,30,0,0,1,1,46,26,42.4644832635289,0.308599493431506,sk,rusty,dusty,hrdzavý,prašný,hrdzavýprašný,nižší
prechádzka,598.936133336661,657.478242420481,-0.431826622526031,-0.36125167042824,23.0286099439035,44.8718809153287,0.105527940594035,0.130863604937764,50,36,4,6,45,33,45,33,0,0,1,1,51,37,3,5,42,32,45,33,0,0,0.933333333333333,0.96969696969697,45,33,58.5421090838196,0.0705749520977906,sk,nap,stroll,zdriemnutie,prechádzka,zdriemnutieprechádzka,kanál
predať,606.730200023062,601.392499998739,-0.617353884262232,-0.402260395343654,43.1134716483174,23.4618657586082,0.172031433120323,0.085712359277319,20,39,3,4,15,34,15,36,0,0,1,0.944444444444444,20,40,3,3,15,35,15,36,0,0,1,0.972222222222222,15,34,-5.33770002432379,0.215093488918579,sk,buy,sell,kúpiť,predať,kúpiťpredať,prezývka
predmet,646.482466697064,576.124192316877,-0.26858428463175,-0.549752988830283,73.3002545708054,32.2507620006617,0.216226202101361,0.118543921718429,17,32,2,1,15,26,15,26,0,0,1,1,17,32,2,1,13,23,15,26,0,0,0.866666666666667,0.884615384615385,15,26,-70.3582743801867,-0.281168704198533,sk,object,subject,objekt,predmet,objektpredmet,večera
prednáška,548.473409094504,562.308477264994,-0.654717113719426,-0.603805885610969,24.4649867553593,18.5456093288313,0.0690853586162974,0.0556673271163212,27,48,6,5,22,44,22,44,0,0,1,1,27,49,6,4,22,43,22,44,0,0,1,0.977272727272727,22,44,13.8350681704906,0.0509112281084567,sk,seminar,lecture,seminár,prednáška,seminárprednáška,nadprirodzený
predpoklad,630.871583325161,724.228357147879,-0.379103622707754,-0.209473250123887,32.5854181092055,60.0819599882461,0.11861393936794,0.1719289221502,28,31,5,9,24,28,24,28,0,0,1,1,28,31,5,9,24,27,24,28,0,0,1,0.964285714285714,24,28,93.3567738227175,0.169630372583867,sk,conclusion,assumption,záver,predpoklad,záverpredpoklad,upozorniť
predstavenie,713.461115377272,730.647541678603,-0.0136535550830736,0.150497462122525,56.7031461955288,58.6519181886756,0.16350877916444,0.206446005122602,31,27,4,9,26,24,26,24,2,0,1,1,33,28,2,8,22,23,27,24,1,0,0.814814814814815,0.958333333333333,26,24,17.1864263013305,0.164151017205598,sk,show,performance,šou,predstavenie,šoupredstavenie,rasista
predátor,578.083422222605,690.63163635552,-0.565065863330463,-0.111791289026348,21.8504867714689,58.431031237986,0.0568591791034234,0.197054305849225,47,26,2,1,45,22,46,22,0,0,0.978260869565217,1,47,25,2,2,43,21,46,22,0,0,0.934782608695652,0.954545454545455,45,22,112.548214132914,0.453274574304116,sk,prey,predator,korisť,predátor,korisťpredátor,lekársky
preháňať,613.69202130169,696.716911755116,-0.416185047176494,-0.0870015687496414,43.9323979380813,32.0274780999498,0.14848591531634,0.123338555165184,47,34,3,3,47,34,47,34,0,0,1,1,48,35,2,2,47,30,47,34,0,0,1,0.88235294117647,47,34,83.0248904534257,0.329183478426853,sk,underestimate,exaggerate,podceňovať,preháňať,podceňovaťpreháňať,detonácia
prenajímateľ,859.026083333142,874.053962998174,0.604517454868346,0.546862987575658,80.0865128746095,74.3259221264885,0.314014155925807,0.181806350230998,26,33,8,5,24,27,24,28,0,0,1,0.964285714285714,26,33,8,5,23,27,24,28,0,0,0.958333333333333,0.964285714285714,24,27,15.0278796650324,-0.0576544672926873,sk,tenant,landlord,nájomník,prenajímateľ,nájomníkprenajímateľ,sprevádzať
prepustenie,748.85635001045,786.514770841743,-0.0173123691204538,0.296939251884805,53.4328511991851,43.9994847033038,0.167028774905983,0.165826094439872,25,51,3,3,20,48,20,48,0,1,1,1,24,53,4,1,19,49,20,49,0,0,0.95,1,20,48,37.6584208312925,0.314251621005259,sk,resignation,dismissal,rezignácia,prepustenie,rezignáciaprepustenie,ústa
presun,606.124900019701,795.887761908417,-0.430205032892307,0.0712813887465689,47.9364988450444,67.3557937159542,0.126847538005004,0.206586719766216,23,25,2,3,20,21,20,23,1,0,1,0.91304347826087,24,26,1,2,19,23,20,23,1,0,0.95,1,20,21,189.762861888716,0.501486421638876,sk,move,transfer,pohyb,presun,pohybpresun,večný
prezident,651.335300000807,588.329346155943,-0.164243896393562,-0.484255133304617,53.2524769713634,48.0998400463977,0.26622801216107,0.152957695660512,23,32,4,5,20,26,20,26,0,0,1,1,22,33,5,4,19,26,20,26,0,0,0.95,1,20,26,-63.0059538448646,-0.320011236911055,sk,chancellor,president,kancelár,prezident,kancelárprezident,obsahovať
prežiť,544.869705929596,579.802424261541,-0.566233807141436,-0.552951504152104,36.9120518302169,25.0505749958806,0.137789561221798,0.0912685545925498,20,36,0,6,17,33,17,33,0,0,1,1,20,36,0,6,17,31,17,33,0,0,1,0.93939393939394,17,33,34.9327183319458,0.0132823029893321,sk,live,survive,žiť,prežiť,žiťprežiť,protest
priamo,605.868649990502,599.608100006706,-0.458778872984733,-0.432072776956638,58.7822022059104,42.317055412681,0.234587547943048,0.160782680777339,21,34,5,9,20,30,20,30,2,0,1,1,21,33,5,10,21,27,21,29,1,1,1,0.931034482758621,20,30,-6.26054998379607,0.0267060960280953,sk,direct,directly,priamy,priamo,priamypriamo,vzrušujúci
priateľ,557.871863651793,556.066384609677,-0.693528904801339,-0.5861198587786,49.6452986856409,39.7576212323304,0.115525631402496,0.140920599164579,27,16,3,2,22,13,22,13,1,0,1,1,27,16,3,2,22,12,22,13,1,0,1,0.923076923076923,22,13,-1.80547904211642,0.107409046022739,sk,colleague,friend,kolega,priateľ,kolegapriateľ,porno
priateľský,673.546150003579,591.108888882222,-0.410937210686406,-0.398053981498706,69.4338714318907,34.4799686738167,0.192682795886536,0.0911840808304326,24,21,2,4,20,18,20,18,0,0,1,1,24,21,2,4,20,18,20,18,0,0,1,1,20,18,-82.4372611213568,0.0128832291876996,sk,polite,friendly,zdvorilý,priateľský,zdvorilýpriateľský,projekt
priateľstvo,592.736677411187,530.009999975603,-0.51310149772573,-0.676836906872393,38.4047937362392,28.70769497455,0.0875156979532976,0.0911449730259666,34,21,3,7,31,16,31,16,0,0,1,1,34,20,3,8,30,16,31,16,0,0,0.967741935483871,1,31,16,-62.7266774355838,-0.163735409146663,sk,relationship,friendship,vzťah,priateľstvo,vzťahpriateľstvo,miestnosť
priezvisko,579.199052670483,565.839350026661,-0.630789211322543,-0.563642260931623,42.3197823166253,27.2102105713738,0.0955599540186746,0.0721057131144862,22,23,4,3,19,20,20,20,0,0,0.95,1,23,23,3,3,20,20,20,20,0,0,1,1,19,20,-13.3597026438221,0.0671469503909201,sk,nickname,surname,prezývka,priezvisko,prezývkapriezvisko,učiť
prijať,515.608315781949,551.578821417637,-0.78288714934408,-0.582406734494741,23.5520951195209,29.6274569619621,0.0724361087764238,0.0981697352501529,22,33,3,5,19,28,19,28,0,0,1,1,22,33,3,5,19,28,19,28,0,0,1,1,19,28,35.9705056356883,0.200480414849339,sk,refuse,accept,odmietnuť,prijať,odmietnuťprijať,veža
prilákať,941.107972223903,721.335000005303,0.754774214825718,0.0809431244730631,74.0255989606048,46.0561834713087,0.21056121188752,0.207135220070103,41,32,5,2,36,22,40,26,0,0,0.9,0.846153846153846,40,32,6,2,39,25,39,26,1,0,1,0.961538461538462,36,22,-219.7729722186,-0.673831090352655,sk,attention,attract,pozornosť,prilákať,pozornosťprilákať,obraz
primárny,503.525052640512,668.246954539784,-0.670150527462018,-0.173168722178627,19.0877565567121,53.0679317058367,0.0789497394264631,0.143283126836453,27,27,4,4,19,22,19,22,0,0,1,1,29,26,2,5,19,22,19,22,0,0,1,1,19,22,164.721901899272,0.496981805283392,sk,secondary,primary,sekundárny,primárny,sekundárnyprimárny,muž
princ,549.807069765748,571.729479997574,-0.709107390936565,-0.43065859918643,18.4247807043097,19.8672029404367,0.0717917947429949,0.0758416935270236,50,32,4,4,43,25,43,27,0,0,1,0.925925925925926,52,31,2,5,40,27,43,27,0,0,0.930232558139535,1,43,25,21.9224102318265,0.278448791750135,sk,princess,prince,princezná,princ,princeznáprinc,kalendár
