target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,pt_br_cue,pt_br_target,pt_br_word_combo
assalto,551.449000003095,640.25460241794,-0.61788911224376,-0.401939591855676,19.394084185747,32.4838842855584,0.0556485095135154,0.092223540864364,82,85,1,0,74,83,75,83,0,0,0.986666666666667,1,82,85,1,0,73,80,75,83,0,0,0.973333333333333,0.963855421686747,74,83,88.8056024148448,0.215949520388084,br_pt,theft,robbery,roubo,assalto,rouboassalto
assassinato,636.799369878007,915.887130342387,-0.276644664821043,0.512793947798437,24.8479196337818,57.5813044183753,0.0702551205959892,0.161071854060908,77,70,2,2,73,64,73,64,1,1,1,1,78,71,1,1,73,28,74,65,0,0,0.986486486486487,0.430769230769231,73,64,279.08776046438,0.78943861261948,br_pt,suicide,murder,suicídio,assassinato,suicídioassassinato
assassino,641.489137926662,590.529018543009,-0.306537715697335,-0.499353650209261,33.8078822401279,22.2519628849466,0.121007830791308,0.0512821642447647,62,59,1,1,58,54,59,56,0,1,0.983050847457627,0.964285714285714,62,60,1,0,56,56,59,57,0,0,0.949152542372881,0.982456140350877,58,54,-50.960119383653,-0.192815934511926,br_pt,mercenary,assassin,mercenário,assassino,mercenárioassassino
assinar,601.448115363707,599.114049392692,-0.417029117611212,-0.390894249201927,28.0156491563768,22.9864960135349,0.0710095450915887,0.0914098049471227,85,65,1,0,78,60,79,60,0,0,0.987341772151899,1,85,64,1,1,79,47,79,59,0,1,1,0.796610169491525,78,60,-2.33406597101418,0.0261348684092851,br_pt,form,sign,formulário,assinar,formulárioassinar
assinatura,637.53196665304,620.813481481219,-0.377037700747123,-0.361822248263498,30.3030735753098,24.4255433731398,0.0686482423009515,0.0726622654302275,99,85,0,1,90,81,91,82,0,1,0.989010989010989,0.98780487804878,99,85,0,1,86,82,91,82,0,1,0.945054945054945,1,90,81,-16.7184851718215,0.0152154524836243,br_pt,stamp,signature,carimbo,assinatura,carimboassinatura
assistente,624.046776119178,663.439313746693,-0.43392330183321,-0.278965687526319,29.1835214089138,30.2015292375802,0.0757834171233683,0.0760827541452348,68,55,1,0,67,51,67,51,1,0,1,1,69,55,0,0,67,51,68,51,0,0,0.985294117647059,1,67,51,39.3925376275151,0.154957614306891,br_pt,secretary,assistant,secretário,assistente,secretárioassistente
assistir,571.590233382771,575.226644441809,-0.558455586907355,-0.628492566816488,16.5448097507054,15.0399423629512,0.0609790739238997,0.0412213427758839,65,50,0,1,61,45,61,47,0,0,1,0.957446808510638,65,50,0,1,59,44,61,47,0,0,0.967213114754098,0.936170212765957,60,45,3.63641105903753,-0.0700369799091339,br_pt,look,watch,veja,assistir,vejaassistir
assistência,679.618859078127,693.053297865064,-0.182491990752277,-0.275860751375865,24.3808385549748,37.6310034331189,0.0681924622005626,0.0974730257629974,76,52,1,1,70,47,70,48,0,0,1,0.979166666666667,76,52,1,1,69,47,70,48,0,0,0.985714285714286,0.979166666666667,70,47,13.4344387869373,-0.093368760623588,br_pt,support,assistance,"apoio, suporte",assistência,"apoio, suporteassistência"
assobiar,636.202786514765,669.642886078288,-0.3060735508641,-0.265818147261304,24.941397452595,25.3590422361853,0.0751906432780428,0.0670765635662894,95,86,1,1,89,79,90,81,0,1,0.988888888888889,0.975308641975309,95,87,1,0,77,82,90,82,0,0,0.855555555555556,1,89,79,33.4400995635231,0.0402554036027959,br_pt,horn,whistle,buzina,assobiar,buzinaassobiar
assustador,661.415452836252,675.509297869544,-0.238936575134618,-0.233594830192303,38.526674744231,36.882055384786,0.133763388769936,0.100830608520645,59,52,1,2,53,47,54,49,1,0,0.981481481481482,0.959183673469388,58,52,2,2,51,48,53,49,2,0,0.962264150943396,0.979591836734694,53,47,14.0938450332925,0.00534174494231535,br_pt,scary,creepy,apavorante,assustador,apavoranteassustador
ataque,599.396384615117,526.742085368157,-0.431093615072928,-0.634790779416967,19.4237406934137,13.9745536067974,0.0613432013994503,0.0492527605486188,98,87,2,0,91,83,93,83,0,0,0.978494623655914,1,98,87,2,0,92,78,93,83,0,0,0.989247311827957,0.939759036144578,91,82,-72.6542992469602,-0.203697164344039,br_pt,invasion,attack,invasão,ataque,invasãoataque
atirador de elite,966.938145835448,1022.39791665832,0.79822049169749,0.855546269686474,55.4849140561176,53.683885531504,0.171854256908065,0.187389730006395,54,53,1,1,48,48,50,49,1,0,0.96,0.979591836734694,55,53,0,1,51,49,51,49,0,0,1,1,48,48,55.4597708228737,0.0573257779889836,br_pt,shooter,sniper,atirador,atirador de elite,atiradoratirador de elite
atirar,559.972818162333,591.88507546941,-0.581492482234092,-0.454535732914679,19.8602644674998,18.8156421505787,0.0692440342436725,0.062813755799039,69,65,0,0,66,54,67,55,0,0,0.985074626865672,0.981818181818182,69,64,0,1,65,54,67,54,0,1,0.970149253731343,1,66,53,31.9122573070773,0.126956749319413,br_pt,shot,shoot,tiro,atirar,tiroatirar
atitude,575.607579541748,669.201402774818,-0.441870063386129,-0.171294737065827,25.8606774639101,44.7070292490888,0.102847536948042,0.138949656101047,94,77,1,0,88,72,91,72,1,0,0.967032967032967,1,94,77,1,0,88,64,91,72,1,0,0.967032967032967,0.888888888888889,88,72,93.5938232330706,0.270575326320302,br_pt,opinion,attitude,opinião,atitude,opiniãoatitude
ativar,588.196955206331,579.760128583565,-0.466832787360301,-0.445806044578144,19.5828314967021,21.2943800039956,0.0589891594497925,0.0720212940145064,72,81,1,0,67,70,68,73,0,0,0.985294117647059,0.958904109589041,72,81,1,0,47,71,68,73,0,0,0.691176470588235,0.972602739726027,67,70,-8.43682662276626,0.0210267427821573,br_pt,trigger,activate,acionar,ativar,acionarativar
atividade,631.131480010372,611.00399998397,-0.395998457049353,-0.385466979053041,37.570940581457,26.4139220335655,0.121499240913412,0.0910804220152944,82,93,1,2,75,81,76,82,0,0,0.986842105263158,0.98780487804878,82,93,1,2,72,82,76,82,0,0,0.947368421052632,1,75,81,-20.1274800264019,0.0105314779963114,br_pt,active,activity,ativo,atividade,ativoatividade
atlântico,666.724441572617,657.576140619257,-0.247516052565933,-0.214877676886364,25.1183338003047,26.6353002812456,0.0940068037011247,0.0841533901708366,85,69,0,0,77,64,79,64,0,0,0.974683544303797,1,85,69,0,0,75,63,79,64,0,0,0.949367088607595,0.984375,77,64,-9.14830095336026,0.0326383756795689,br_pt,pacific,atlantic,pacífico,atlântico,pacíficoatlântico
atmosfera,677.771981772787,665.789191013978,-0.252662523393656,-0.155004029972636,34.0720956540814,24.8805628055389,0.077822783535458,0.0668610115151495,62,100,0,2,55,89,56,89,0,0,0.982142857142857,1,62,101,0,1,54,88,56,89,0,0,0.964285714285714,0.98876404494382,55,89,-11.9827907588086,0.0976584934210199,br_pt,environment,atmosphere,meio ambiente,atmosfera,meio ambienteatmosfera
ato,604.063414293291,649.914314268378,-0.382723187828205,-0.255484227706198,19.7414997044214,28.1010801542799,0.0731898805741622,0.0980651944698944,81,85,0,1,70,70,74,78,0,0,0.945945945945946,0.897435897435897,81,84,0,2,70,75,74,77,0,1,0.945945945945946,0.974025974025974,70,70,45.850899975087,0.127238960122007,br_pt,gesture,act,gesto,ato,gestoato
ator,553.327718296143,541.116554059033,-0.587119775911212,-0.564741395209804,26.2306211837266,17.0684610175045,0.0777587930562932,0.0575712691799229,80,81,1,0,71,74,73,75,1,0,0.972602739726027,0.986666666666667,81,81,0,0,71,73,74,75,0,0,0.959459459459459,0.973333333333333,71,74,-12.2111642371096,0.0223783807014084,br_pt,author,actor,autor,ator,autorator
atrai,703.193258066605,798.237313722559,-0.0373489835628064,0.0702372479059225,31.2105207696601,39.0416997304117,0.117667041083689,0.116327530168567,76,57,0,0,62,51,71,54,0,0,0.873239436619718,0.944444444444444,76,57,0,0,68,53,71,54,0,0,0.957746478873239,0.981481481481482,62,51,95.0440556559532,0.107586231468729,br_pt,attention,attract,atenção,atrai,atençãoatrai
ausência,580.04666667239,634.97577778979,-0.503019209946292,-0.296011699168841,19.8546281334631,23.172365776794,0.0618960440084662,0.0822250092811136,82,72,0,2,75,63,75,64,0,1,1,0.984375,82,73,0,1,75,63,75,65,0,0,1,0.969230769230769,75,63,54.9291111173999,0.207007510777451,br_pt,presence,absence,presença,ausência,presençaausência
autoridade,655.266343750319,643.860969262759,-0.290504887691655,-0.271597553970986,24.5302244536749,27.27818667503,0.0802753746033223,0.0746127769626146,102,60,1,0,96,57,97,57,0,0,0.989690721649485,1,102,60,1,0,69,55,97,57,0,0,0.711340206185567,0.964912280701754,96,57,-11.4053744875595,0.0189073337206695,br_pt,jurisdiction,authority,jurisdição,autoridade,jurisdiçãoautoridade
avaliação,588.366478873969,653.391632608703,-0.475616505639216,-0.265476865704377,32.100885852869,40.7588805093306,0.0994654958545024,0.146950823429742,82,52,0,1,72,49,72,49,0,1,1,1,82,53,0,0,70,50,72,50,0,0,0.972222222222222,1,71,49,65.0251537347349,0.21013963993484,br_pt,observation,evaluation,observação,avaliação,observaçãoavaliação
avó,491.967683966022,630.092288464745,-0.841512149854685,-0.389247226395854,17.9155384138386,39.1842342645975,0.0614032013906154,0.123573575834543,60,60,0,1,58,52,58,53,0,0,1,0.981132075471698,60,58,0,3,55,49,58,52,0,1,0.948275862068966,0.942307692307692,57,52,138.124604498722,0.45226492345883,br_pt,grandfather,grandmother,vô,avó,vôavó
azul,530.604873027124,520.586500092106,-0.57646292044207,-0.667736462844355,35.974949999757,16.2929732550347,0.20420609731451,0.0822103003083545,67,71,0,0,63,61,64,61,0,0,0.984375,1,67,71,0,0,62,58,64,61,0,0,0.96875,0.950819672131147,63,61,-10.018372935018,-0.0912735424022848,br_pt,brown,blue,castanho,azul,castanhoazul
aço,641.16011110873,665.406274555765,-0.281886872077369,-0.241362322141896,28.3245057962496,28.4809010393049,0.0944778803155314,0.0978457902799375,69,61,0,0,63,51,65,58,0,0,0.969230769230769,0.879310344827586,69,61,0,0,65,41,65,58,0,0,1,0.706896551724138,63,51,24.246163447035,0.0405245499354732,br_pt,concrete,steel,concreto,aço,concretoaço
bacon,633.494628578803,750.122552645015,-0.343568505564832,-0.00654733812701658,23.1507336518826,36.8721047140131,0.0684513487909664,0.110330407629246,78,62,0,0,70,50,75,58,0,0,0.933333333333333,0.862068965517241,78,61,0,1,73,30,75,57,0,1,0.973333333333333,0.526315789473684,70,50,116.627924066212,0.337021167437815,br_pt,toast,bacon,brinde,bacon,brindebacon
bala,557.104561805029,553.317013723713,-0.50513874381953,-0.58214494330488,15.0522909554637,23.1993762310355,0.0640594596684607,0.0841220527111854,97,74,2,2,90,73,92,73,1,1,0.978260869565217,1,97,74,2,2,80,71,92,73,1,1,0.869565217391304,0.972602739726027,89,73,-3.78754808131623,-0.0770061994853495,br_pt,caliber,bullet,calibre,bala,calibrebala
banda,601.699123286582,584.94815463688,-0.445276849506685,-0.436914003173743,29.5138612393461,19.1471298854156,0.0853570035159037,0.0730754391712688,81,102,1,2,73,97,74,99,0,0,0.986486486486487,0.97979797979798,81,102,1,2,69,99,74,99,0,0,0.932432432432432,1,73,97,-16.7509686497016,0.00836284633294188,br_pt,orchestra,band,orquestra,banda,orquestrabanda
banheiro,542.342238096101,544.240477613541,-0.6736959637643,-0.615802543992264,17.6045902327391,25.4115962867041,0.0559565710306231,0.0673126655034684,67,70,0,1,63,67,63,67,0,0,1,1,67,71,0,0,63,63,63,67,0,0,1,0.940298507462687,63,67,1.89823951743949,0.0578934197720361,br_pt,shower,bathroom,chuveiro,banheiro,chuveirobanheiro
bar,574.58681249504,589.999322013955,-0.517028081670548,-0.463219341106761,34.9142456156716,21.2567033527621,0.121196293376109,0.0786743028673988,65,66,1,0,64,59,64,60,1,0,1,0.983333333333333,66,66,0,0,62,58,65,60,0,0,0.953846153846154,0.966666666666667,64,59,15.4125095189142,0.0538087405637863,br_pt,club,bar,clube,bar,clubebar
barato,549.118809527158,572.327746475461,-0.654530679356484,-0.596608765915742,21.2029020619326,20.0546916719066,0.0575411795650912,0.0521631804143246,111,76,1,2,105,71,105,71,0,1,1,1,111,76,1,2,103,66,105,71,0,1,0.980952380952381,0.929577464788732,105,71,23.2089369483039,0.0579219134407422,br_pt,expensive,cheap,caro,barato,carobarato
barba,595.323785709027,596.595479187331,-0.538469583053092,-0.489451684591218,28.2146809200662,25.5979315984247,0.0699876540791455,0.092429804717442,93,53,2,0,84,48,86,48,0,0,0.976744186046512,1,92,52,3,1,83,47,85,47,1,1,0.976470588235294,1,84,48,1.27169347830431,0.0490178984618742,br_pt,hair,beard,cabelo,barba,cabelobarba
barco,545.917626661344,590.024158735622,-0.534597374128623,-0.500430608836869,26.2560443095828,28.6714997589194,0.131398792468832,0.0845826928119545,83,68,3,2,75,63,75,63,0,0,1,1,83,68,3,2,71,61,75,63,0,0,0.946666666666667,0.968253968253968,75,63,44.1065320742771,0.0341667652917539,br_pt,submarine,boat,submarino,barco,submarinobarco
barco.1,574.26211765087,512.583897954287,-0.570372900439992,-0.707356334730959,18.3311772536868,16.9886435017478,0.0568117554446005,0.0604313245652611,91,54,2,3,85,49,86,49,0,0,0.988372093023256,1,91,54,2,3,84,48,86,49,0,0,0.976744186046512,0.979591836734694,85,49,-61.678219696583,-0.136983434290966,br_pt,crew,ship,tripulação,barco,tripulaçãobarco
baseball,977.206432440555,924.651825025875,0.651525402218105,0.454166448769677,72.9278724367852,57.3679157087019,0.208934664711904,0.154281700276771,52,59,1,1,37,40,50,55,1,1,0.74,0.727272727272727,53,60,0,0,50,55,51,56,0,0,0.980392156862745,0.982142857142857,37,40,-52.5546074146803,-0.197358953448428,br_pt,stadium,baseball,estádio,baseball,estádiobaseball
batalha,543.488425295871,679.66150313459,-0.640160941777794,-0.0700406305500278,17.5056765874946,41.3444188648032,0.0452420883040227,0.144882502848493,89,57,0,0,87,54,87,55,0,0,1,0.981818181818182,89,57,0,0,86,34,87,55,0,0,0.988505747126437,0.618181818181818,87,54,136.173077838718,0.570120311227766,br_pt,war,battle,guerra,batalha,guerrabatalha
batalhão,573.197368428137,582.363092098813,-0.479045938365046,-0.392574345216057,17.6217154923615,17.1396763054787,0.0626745199658946,0.0714508730669709,78,92,1,3,76,76,76,81,0,2,1,0.938271604938272,78,94,1,1,66,80,76,83,0,0,0.868421052631579,0.963855421686747,76,76,9.1657236706759,0.0864715931489888,br_pt,regiment,battalion,regimento,batalhão,regimentobatalhão
batman,710.853409091029,794.398081623099,-0.238702937651627,0.179044262862039,48.7930428971567,56.0338318053096,0.110838237864893,0.173524047694145,73,61,1,0,66,49,67,58,1,0,0.985074626865672,0.844827586206897,73,61,1,0,66,54,67,58,1,0,0.985074626865672,0.931034482758621,66,49,83.5446725320695,0.417747200513666,br_pt,superman,batman,super-homem,batman,super-homembatman
baunilha,590.283180852781,741.283980002083,-0.477180904341248,-0.099602251795983,18.3090109160309,36.6165070938288,0.0509391845935539,0.091442842572964,102,54,1,0,94,50,98,50,1,0,0.959183673469388,1,103,54,0,0,97,49,99,50,0,0,0.97979797979798,0.98,94,50,151.000799149302,0.377578652545265,br_pt,cinnamon,vanilla,canela,baunilha,canelabaunilha
beco,632.771177419896,719.060233355981,-0.355606592435691,0.00193885390099931,28.8798042525686,36.9573021872725,0.0899456692014305,0.134288583947548,69,67,0,3,62,60,66,64,0,1,0.93939393939394,0.9375,68,68,1,2,64,65,65,65,1,0,0.984615384615385,1,62,60,86.2890559360858,0.35754544633669,br_pt,corner,alley,canto,beco,cantobeco
beleza,536.533838225659,554.199907209353,-0.745199119554547,-0.631078221502161,19.0836899739688,18.681780492461,0.0475062299626278,0.0612830043075601,76,102,1,0,68,97,68,98,0,0,1,0.989795918367347,76,101,1,1,61,96,68,97,0,1,0.897058823529412,0.989690721649485,68,97,17.6660689836942,0.114120898052386,br_pt,charm,beauty,charme,beleza,charmebeleza
bilhão,587.008880011025,587.703999976016,-0.408269644924197,-0.516251834120373,27.5062732300914,25.0725824468945,0.10733563872137,0.0712018665045414,57,52,0,0,50,47,53,48,0,0,0.943396226415094,0.979166666666667,57,52,0,0,53,48,53,48,0,0,1,1,50,47,0.695119964990454,-0.107982189196176,br_pt,million,billion,milhão,bilhão,milhãobilhão
biologia,618.042179480581,575.369412511307,-0.498234985049999,-0.586564632770092,30.1214064464978,17.4677589850653,0.07041215818132,0.0429001559123494,83,86,0,1,78,80,78,80,0,1,1,1,83,86,0,1,78,78,78,80,0,1,1,0.975,78,80,-42.6727669692748,-0.0883296477200928,br_pt,chemistry,biology,química,biologia,químicabiologia
biológico,581.29839130643,669.170068960613,-0.473725101372609,-0.295360913438566,17.9112820704232,29.4841691243304,0.0596116380724849,0.0856233380954579,102,64,1,0,92,58,92,58,1,0,1,1,103,64,0,0,92,29,93,58,0,0,0.989247311827957,0.5,92,58,87.8716776541823,0.178364187934043,br_pt,chemical,biological,químico,biológico,químicobiológico
bochecha,740.10687805611,897.089306126347,-0.0578470530480286,0.24856306946393,38.2533805992683,60.7368469982231,0.103920107708378,0.120373430124833,94,56,2,2,82,49,84,51,2,1,0.976190476190476,0.96078431372549,95,56,1,2,84,48,85,51,1,1,0.988235294117647,0.941176470588235,82,49,156.982428070236,0.306410122511959,br_pt,lip,cheek,lábio,bochecha,lábiobochecha
bolo,562.11935714086,518.160493519071,-0.565404640813836,-0.715275830122214,27.3032866474992,13.7817957112243,0.0792695522941523,0.0549376040505558,91,83,1,1,84,77,85,78,0,0,0.988235294117647,0.987179487179487,91,83,1,1,82,77,85,78,0,0,0.964705882352941,0.987179487179487,84,77,-43.958863621789,-0.149871189308378,br_pt,dessert,cake,sobremesa,bolo,sobremesabolo
boné,544.512113213979,664.651586650028,-0.509479164121879,-0.258690431566482,23.6531408672993,33.1538406232486,0.086207170501241,0.0883165344148803,65,81,2,1,53,75,55,78,0,0,0.963636363636364,0.961538461538462,65,80,2,2,55,72,55,77,0,1,1,0.935064935064935,53,75,120.139473436048,0.250788732555397,br_pt,glasses,cap,óculos,boné,óculosboné
boston,771.520033334529,1229.6766154264,0.285465598645216,1.5611706994689,38.4820851397402,112.918573869469,0.135941682746811,0.376364367599223,71,57,1,1,60,26,64,53,0,1,0.9375,0.490566037735849,71,57,1,1,33,48,64,53,0,1,0.515625,0.905660377358491,60,26,458.156582091869,1.27570510082368,br_pt,washington,boston,washington,boston,washingtonboston
braço,569.262333333354,558.095488634303,-0.571618759258148,-0.634574973539261,31.5211969446114,17.6004156966164,0.0977709836883685,0.0597209908322828,70,94,1,1,63,88,64,88,0,0,0.984375,1,69,93,2,2,61,85,63,87,1,1,0.968253968253968,0.977011494252874,63,88,-11.1668446990511,-0.062956214281113,br_pt,hand,arm,mão,braço,mãobraço
brilhante,578.193129040969,516.98869387574,-0.471813347854429,-0.745973506533465,22.8843863058827,15.6522765877733,0.0814843091835865,0.0446977268376535,66,53,1,1,62,49,62,49,0,0,1,1,66,53,1,1,61,48,62,49,0,0,0.983870967741935,0.979591836734694,62,49,-61.2044351652289,-0.274160158679036,br_pt,shine,bright,brilhar,brilhante,brilharbrilhante
brinquedo,581.236434205264,590.482256411596,-0.552274907597962,-0.469672949000515,23.5222343250804,27.2938157799687,0.0688325257935485,0.0655989791757001,83,84,3,4,76,78,76,79,0,2,1,0.987341772151899,83,85,3,3,76,79,76,80,0,1,1,0.9875,76,78,9.24582220633192,0.0826019585974466,br_pt,doll,toy,boneca,brinquedo,bonecabrinquedo
bruxa,555.382209678971,579.663301601062,-0.58162736868066,-0.487411157518446,19.9229785375972,24.7701056542887,0.0605163812113652,0.0722748613638651,70,69,3,1,62,63,63,64,1,1,0.984126984126984,0.984375,70,69,3,1,61,63,63,64,1,1,0.968253968253968,0.984375,62,63,24.2810919220907,0.0942162111622141,br_pt,curse,witch,maldição,bruxa,maldiçãobruxa
bruxo,533.640949991433,593.370020855182,-0.720872951033959,-0.628110147445017,15.6467596750837,36.9015875124657,0.0464870281405627,0.0958603959868903,65,50,1,0,60,48,60,48,0,0,1,1,65,50,1,0,59,46,60,48,0,0,0.983333333333333,0.958333333333333,60,48,59.7290708637486,0.0927628035889423,br_pt,magic,wizard,magia,bruxo,magiabruxo
