"word","class","avgRT","avgZ_RT","samplesize","n_answered","seRT","seZ_RT","accuracy","Z2.5_avgRT","Z2.5_avgZ_RT","Z2.5_samplesize","Z2.5_n_answered","Z2.5_seRT","Z2.5_seZ_RT","Z2.5_accuracy","Z3.0_avgRT","Z3.0_avgZ_RT","Z3.0_samplesize","Z3.0_n_answered","Z3.0_seRT","Z3.0_seZ_RT","Z3.0_accuracy"
"acheter","word",579.771202565853,-0.424706754572188,156,160,15.888267648788,0.0661159714730391,0.975,570.001348388858,-0.469365938099911,155,155,12.6105428283133,0.0490688044386484,1,570.001348388858,-0.469365938099911,155,155,12.6105428283133,0.0490688044386484,1
"acheteur","word",568.607830528241,-0.394233843041434,177,182,11.4361516261753,0.0505174324960583,0.972527472527473,564.187761383515,-0.420128400341005,176,176,10.6075428259518,0.0436232225979823,1,564.187761383515,-0.420128400341005,176,176,10.6075428259518,0.0436232225979823,1
"achevé","word",670.226025971714,-0.0298973760521146,154,160,16.6521701355843,0.0663408125817721,0.9625,658.003543044143,-0.0894556468083677,151,151,15.3777157938014,0.0579145223862542,1,661.420848681853,-0.0717149423136484,152,152,15.6537733142658,0.0602054126387032,1
"acie","nonword",742.833521735755,0.326670063768481,138,161,20.5196303812018,0.0742393414818362,0.857142857142857,718.535932324457,0.227020868102258,133,133,16.1923691829577,0.0616833999996759,1,731.467927003899,0.300978493942924,137,137,17.2096141173763,0.0701624366764165,1
"acier","word",596.2441030322,-0.291338982539822,165,172,14.1751010665969,0.0581326558653198,0.959302325581395,590.941165645214,-0.329143447862377,163,163,13.795588915407,0.0522987277953174,1,596.2441030322,-0.291338982539822,165,165,14.1751010665969,0.0581326558653198,1
"acnuait","nonword",693.490499998433,0.032717741963733,154,161,22.1903945035603,0.0763526961019521,0.956521739130435,674.8149205282,-0.0593857300337435,151,151,19.6560861168548,0.053971137012678,1,679.316138156304,-0.0410005052951752,152,152,20.038437431791,0.0566795615979773,1
"acplanter","nonword",753.432526170099,0.271383865765444,176,179,22.3422389206614,0.0733510325972395,0.983240223463687,724.582003565326,0.158078967392449,170,170,18.6991964633107,0.0582138867409349,1,734.263200034464,0.201852930657433,173,173,19.2267290500228,0.0625003631082338,1
"acroreux","nonword",695.73103846773,0.0608234354376753,130,137,20.6415355744807,0.0661124663370043,0.948905109489051,681.047519691377,-0.00816085720524251,127,127,19.2437239486547,0.0538400480881432,1,690.705697680658,0.0328150723214693,129,129,20.1762666714402,0.0603525239020574,1
"acrusacrées","nonword",835.193394010314,0.604478078355333,133,137,33.7873325735765,0.102617347977272,0.970802919708029,767.448777447316,0.3781200857858,124,124,24.3802916151318,0.0746430541894949,1,773.762344471205,0.413736537490047,126,126,24.4004617215293,0.0776294115759215,1
"acrêvant","nonword",756.013495568447,0.410081505878772,181,192,19.264510617735,0.0687518191934624,0.942708333333333,731.54391205793,0.29504467196007,174,174,16.9745525422065,0.0556456710826438,1,737.203361920366,0.323925283084798,176,176,17.3018044334913,0.0586628411750082,1
"acsion","nonword",648.170966266723,-0.113098747180702,166,171,15.9080501773042,0.0471026088649634,0.970760233918129,648.170966266723,-0.113098747180702,166,166,15.9080501773042,0.0471026088649634,1,648.170966266723,-0.113098747180702,166,166,15.9080501773042,0.0471026088649634,1
"acte","word",603.85583256669,-0.354537575384529,172,177,15.415874379011,0.0636466846252431,0.971751412429379,593.432718830216,-0.412649384113234,170,170,13.3724125724429,0.0474702466372771,1,596.550638604812,-0.392700195288688,171,171,13.6547194462301,0.0512351306293872,1
"acteur","word",557.080252619219,-0.44265186232081,173,176,12.7605913601848,0.0581578423812019,0.982954545454545,550.567347111191,-0.480165022541788,172,172,11.0373508324044,0.0447012079874095,1,550.567347111191,-0.480165022541788,172,172,11.0373508324044,0.0447012079874095,1
"actif","word",606.024166884455,-0.306335828748941,154,164,16.7771626768293,0.0689705743056308,0.939024390243902,588.273057616311,-0.395794229215366,151,151,13.501353890833,0.0439974772758769,1,593.043471711882,-0.374811987783789,152,152,14.2353398344152,0.0484825917096951,1
"actignureté","nonword",717.748259242897,0.166099579200735,211,215,18.7636611914766,0.063452221971568,0.981395348837209,688.924349757899,0.0597228791206363,205,205,15.0165147028319,0.0456161953805929,1,702.232166828704,0.0979996668335483,208,208,16.6781566647668,0.0500755152610924,1
"actition","nonword",927.99000579807,1.13587802796806,86,105,43.4361874114688,0.138421009663853,0.819047619047619,818.735445188031,0.700471711837479,73,73,30.3518491295643,0.0809653168962388,1,841.861378188836,0.826819502073797,78,78,30.7304886199166,0.093670983016998,1
"activer","word",595.233540767306,-0.392907243550864,157,159,17.9514562516107,0.0646033754555272,0.987421383647799,585.491448079917,-0.433524708323879,156,156,15.1749765637144,0.0505606869516633,1,585.491448079917,-0.433524708323879,156,156,15.1749765637144,0.0505606869516633,1
"activité","word",530.070193547771,-0.592209389654875,155,156,12.1106687241625,0.0419802680466035,0.993589743589744,530.070193547771,-0.592209389654875,155,155,12.1106687241625,0.0419802680466035,1,530.070193547771,-0.592209389654875,155,155,12.1106687241625,0.0419802680466035,1
"additionnel","word",640.306299999531,-0.0927817429614976,150,161,15.7904217240219,0.0614964525531111,0.93167701863354,623.132753425155,-0.171761857258689,146,146,13.0059387546367,0.0486118136324448,1,632.874939596843,-0.115466007642571,149,149,14.0262411211151,0.0575446754689525,1
"adgramme","nonword",771.116277024701,0.411143407603056,148,155,22.4368050766242,0.0980561772590168,0.954838709677419,734.411411345683,0.204221438987035,141,141,17.0875914332834,0.0551671022382558,1,742.451335662522,0.242424834371045,143,143,17.853308149189,0.0606910229113558,1
"adilesnois","nonword",689.982075919106,0.000230679699359128,166,169,20.3062279110545,0.0745041646823939,0.982248520710059,677.829101235198,-0.0775790468718377,164,164,18.553950853284,0.0503650153598758,1,677.829101235198,-0.0775790468718377,164,164,18.553950853284,0.0503650153598758,1
"adjate","nonword",651.864152801483,-0.127142630262165,161,164,18.9965923408982,0.059572909513578,0.981707317073171,638.249253756488,-0.159657069977712,160,160,13.3308910123918,0.0502303238502105,1,638.249253756488,-0.159657069977712,160,160,13.3308910123918,0.0502303238502105,1
"admettre","word",638.648243260763,-0.151707093460302,148,154,18.0194546850967,0.0597170589707531,0.961038961038961,630.191095908171,-0.195807636037072,146,146,17.036722894544,0.0516223072893003,1,636.291836752333,-0.175515014767108,147,147,17.9866613698781,0.0551397901132135,1
"administratif","word",658.018637502471,-0.00451911127879226,160,162,18.746147470943,0.0715378455491347,0.987654320987654,640.924525318953,-0.0737000544059098,158,158,13.612932128927,0.0514424183569348,1,640.924525318953,-0.0737000544059098,158,158,13.612932128927,0.0514424183569348,1
"administration","word",683.841042852074,0.0461241747406879,140,142,25.9397552457687,0.0864146092171309,0.985915492957746,638.187599994744,-0.11589265096291,135,135,13.9420198089411,0.0458529553651001,1,645.871514700665,-0.0942651756302006,136,136,15.8292113947318,0.0503916876348759,1
"adminute","nonword",826.252846702792,0.748504865239392,167,183,23.189401599947,0.0879547591320235,0.912568306010929,780.887156407951,0.528992979177697,156,156,17.4117309085729,0.0576965763614444,1,788.846446247752,0.58526922783689,160,160,17.6330390927811,0.0628065022065256,1
"admirer","word",667.744183083266,-0.11940185473045,201,211,18.4409551787761,0.0571950209926048,0.95260663507109,647.529577663628,-0.18426369952151,197,197,14.7920148057366,0.0480642454068851,1,655.757290450937,-0.15451137843532,199,199,15.7517073164205,0.0520222447766504,1
"admonistragraphe","nonword",904.927550323428,0.976335417182357,155,163,33.4696395946945,0.109666370196147,0.950920245398773,802.435748552267,0.606109980672127,138,138,20.2636025183073,0.0624295582730365,1,818.79520347354,0.690547239831372,144,144,20.622626922795,0.0687593220775882,1
